siret,siren,nom_établissement,nom_entreprise,sigle,siège,effectif,effectifs,date_des_effectifs,chiffre_daffaires,code_naf,libellé_naf,catégorie_naf,date_création,date_fermeture,état_administratif,forme_juridique,microentreprise,taille_dentreprise,ess,subventions,procédure_collective,zonages,local_occupé,diffusible,numéro,voie,code_postal,commune,activités_réelles_et_filières,zones_géographiques,mots-clés,commentaires,effectifs.1
48868548800014,488685488,,IMMOSQUARE,,oui,25-27,20 à 49 salarié(e)s,2025.0,Données indisponibles,68.32A,Administration d'immeubles et autres biens immobiliers,Administration de biens immobiliers,2006-01-30,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,30,RUE AMPERE,38000,Grenoble,,,,,
98050557200019,980505572,,IMMOTHEP GESTION,,oui,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,68.31Z,Agences immobilières,Agences immobilières,2023-10-12,,Actif,Société par actions simplifiée,non,,non,,non,Sud Isère (Territoire d'industrie),,oui,18,RUE DOCTEUR MAZET,38000,Grenoble,,,,,
43259401800025,432594018,,IMPACT DISTRIBUTION,,non,1,1 ou 2 salarié(e)s,2025.0,Entre 0 et 5 000 €,47.72A,Commerce de détail de la chaussure,Commerce de détail de chaussures et d'articles en cuir en magasin spécialisé,2016-04-29,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,7,RUE DE BONNE,38000,Grenoble,,,,,
43259401800017,432594018,,IMPACT DISTRIBUTION,,oui,2,2 salariés,2025.0,Entre 0 et 5 000 €,47.64Z,Commerce de détail d'articles de sport en magasin spécialisé,Commerce de détail d'articles de sport en magasin spécialisé,2000-08-01,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,14,GRANDE RUE,38000,Grenoble,,,,,1 ou 2 salarié(e)s
91181114900010,911811149,,IMPACT PROMOTION,,oui,2,2 salariés,2025.0,Données indisponibles,41.10C,Promotion immobilière d'autres bâtiments,Promotion immobilière,2022-03-22,,Actif,Société par actions simplifiée,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,47,RUE DU PONT NOIR,38120,Saint-Égrève,,,,,1 ou 2 salarié(e)s
79017999800048,790179998,,IMPACTIV',,oui,7,6 à 9 salarié(e)s,2025.0,Entre 0 et 5 000 €,62.02A,Conseil en systèmes et logiciels informatiques,Conseil informatique,2019-05-06,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,4,AVENUE DE L'OBIOU,38700,La Tronche,,,,,
88855557000017,888555570,IMPALA MOTORS,IMPALA MOTORS,,oui,2,2 salariés,2025.0,Données indisponibles,45.11Z,Commerce de voitures et de véhicules automobiles légers,Commerce de voitures et de véhicules automobiles légers,2020-03-01,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,9,AVENUE PAUL VERLAINE,38100,Grenoble,,,,,1 ou 2 salarié(e)s
34352438500014,343524385,,IMPRIMERIE DES ECUREUILS,,oui,3,3 à 5 salarié(e)s,2025.0,Entre 0 et 5 000 €,18.12Z,Autre imprimerie (labeur),Autre imprimerie (labeur),1988-01-02,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,3,RUE DE MAYENCIN ZONE INDUSTRIELLE,38610,Gières,,,,,
44157916600014,441579166,NUMERICA ET ALP'COMPO,IMPRIMERIE DU PONT DE CLAIX,,oui,19-21,20 à 49 salarié(e)s,2025.0,Entre 1 M€ et 10 M€,18.12Z,Autre imprimerie (labeur),Autre imprimerie (labeur),2002-01-01,,Actif,Société par actions simplifiée,non,PME,non,,oui,Sud Isère (Territoire d'industrie),,oui,9,CHEMIN DE LA PLAINE ZA LES BAUCHES,38640,Claix,,,,,
47894246900048,478942469,,IMPULSE,,oui,5,3 à 5 salarié(e)s,2025.0,Entre 0 et 5 000 €,71.11Z,Activités d'architecture,Activités d'architecture,2024-10-13,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,78,RUE DES AIGUINARDS,38240,Meylan,,,,,
42198931000022,421989310,,IMS (IMAGERIES MEDICALES ET SERVICES),,oui,3,3 à 5 salarié(e)s,2025.0,Entre 0 et 5 000 €,33.13Z,Réparation de matériels électroniques et optiques,Réparation de matériels électroniques et optiques,2000-04-03,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,6,PLACE DU VILLAGE,38950,Saint-Martin-le-Vinoux,,,,,
38416491900159,384164919,MBWAY - MY DIGITAL SCHOOL,IMSA-IMNE,,non,9,6 à 9 salarié(e)s,2025.0,Entre 10 M€ et 50 M€,85.42Z,Enseignement supérieur,Enseignement supérieur,2015-03-16,,Actif,Société par actions simplifiée,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,16,RUE DU TOUR DE L’EAU BATIMENT HELIOPOLIS ENTREE G,38400,Saint-Martin-d'Hères,,,,,
38416491900258,384164919,STUDIO M MBWAY IPAC BACHELOR FACTORY,IMSA-IMNE,,non,14,10 à 19 salarié(e)s,2025.0,Entre 10 M€ et 50 M€,85.42Z,Enseignement supérieur,Enseignement supérieur,2024-02-01,,Actif,Société par actions simplifiée,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,10B,RUE AMPERE 10 -12-CENTRE CEMOI,38000,Grenoble,,,,,
38416491900167,384164919,PIGIER,IMSA-IMNE,,non,16-18,10 à 19 salarié(e)s,2025.0,Entre 10 M€ et 50 M€,85.42Z,Enseignement supérieur,Enseignement supérieur,2015-03-16,,Actif,Société par actions simplifiée,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,16,RUE DU TOUR DE L’EAU BATIMENT HELIOPOLIS ENTREE H,38400,Saint-Martin-d'Hères,,,,,
41318375700041,413183757,,IN C A INNOVATION CREATION ET ARCHITECTURE,IN C A,oui,9,6 à 9 salarié(e)s,2025.0,Entre 0 et 5 000 €,71.11Z,Activités d'architecture,Activités d'architecture,2012-06-14,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,30,BOULEVARD GAMBETTA,38000,Grenoble,,,,,
33269100500026,332691005,,IN EXTENSO,,oui,37-39,20 à 49 salarié(e)s,2025.0,Entre 1 M€ et 10 M€,69.20Z,Activités comptables,Activités comptables,1985-11-12,,Actif,Société par actions simplifiée,non,GE,non,,non,Sud Isère (Territoire d'industrie),,oui,1B,BOULEVARD DE LA CHANTOURNE,38700,La Tronche,,,,,
44049285800012,440492858,,IN EXTENSO DAUPHINE SAVOIE,,oui,3,3 à 5 salarié(e)s,2025.0,Entre 1 M€ et 10 M€,69.20Z,Activités comptables,Activités comptables,2002-01-02,,Actif,Société par actions simplifiée,non,GE,non,,non,Sud Isère (Territoire d'industrie),,oui,1B,BOULEVARD DE LA CHANTOURNE,38700,La Tronche,,,,,
45280446100021,452804461,BACETO,IN PIAZZA,,oui,2,2 salariés,2025.0,Entre 250 001 € et 500 000 €,70.10Z,Activités des sièges sociaux,Activités des sièges sociaux,2011-01-01,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,1,PLACE SAINT ANDRE,38000,Grenoble,,,,,1 ou 2 salarié(e)s
35200749600024,352007496,,INACHEVES ESPACE CREAT EXPER CULTUREL,,oui,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,90.01Z,Arts du spectacle vivant,Arts du spectacle vivant,2001-04-30,,Actif,Association loi 1901 ou assimilé,non,PME,oui,,non,Alma - Très Cloîtres - Chenoise (QPV) ; Alma - Très Cloîtres - Chenoise (QPV 2015) ; Sud Isère (Territoire d'industrie),,oui,8,RUE DE L'ALMA,38000,Grenoble,,,,,
79836332100075,798363321,,INAS FRANCE INSTITUT NATIONAL D'ASSISTANCE SOCIALE (FRANCE),INAS FRANCE,non,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,94.99Z,Autres organisations fonctionnant par adhésion volontaire,Activités des organisations associatives n.c.a.,2014-01-01,,Actif,Association loi 1901 ou assimilé,non,PME,oui,,non,Sud Isère (Territoire d'industrie),,oui,32,AVENUE DE L'EUROPE C/O UD FO,38100,Grenoble,,,,,
83301650400015,833016504,,INCEPTIVE,,oui,4,3 à 5 salarié(e)s,2025.0,Données indisponibles,62.01Z,Programmation informatique,Programmation informatique,2017-10-27,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,4,BOULEVARD EDOUARD REY,38000,Grenoble,,,,,
34950315100079,349503151,,INCOM,INCOM,oui,19-21,20 à 49 salarié(e)s,2025.0,Entre 1 M€ et 10 M€,62.01Z,Programmation informatique,Programmation informatique,2024-09-01,,Actif,Société par actions simplifiée,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,22,CHEMIN DU VIEUX CHENE BATIMENT C,38240,Meylan,,,,,
49172303700017,491723037,SHOPI,INDALO SISTRIBUTION,,oui,8,6 à 9 salarié(e)s,2025.0,Entre 1 M€ et 10 M€,47.11C,Supérettes,Commerce de détail en magasin non spécialisé à prédominance alimentaire,2006-08-28,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,3,RUE GEORGES BRASSENS,38320,Poisat,,,,,
38275858900040,382758589,,INDEXPRESSE,,oui,5,3 à 5 salarié(e)s,2025.0,Données indisponibles,63.11Z,"Traitement de données, hébergement et activités connexes","Traitement de données, hébergement et activités connexes",2013-04-01,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,19,RUE RENE THOMAS,38000,Grenoble,,,,,
44159532900026,441595329,INDIAN FOREST CHARTREUSE,INDIAN FOREST CHARTREUSE,,non,3,3 à 5 salarié(e)s,2025.0,Données indisponibles,93.29Z,Autres activités récréatives et de loisirs,Autres activités récréatives et de loisirs,2002-04-01,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,,LE PLAT LD,38700,Le Sappey-en-Chartreuse,,,,,
82522615200015,825226152,INDIAN TIGER FAST FOOD,INDIAN TIGER,,oui,3,3 à 5 salarié(e)s,2025.0,Données indisponibles,56.10C,Restauration de type rapide,Restaurants et services de restauration mobile,2017-02-15,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,17,COURS JEAN JAURES,38000,Grenoble,,,,,
95395323900019,953953239,,INDIGO CT,,oui,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,47.71Z,Commerce de détail d'habillement en magasin spécialisé,Commerce de détail d'habillement en magasin spécialisé,2023-06-29,,Actif,Société à responsabilité limitée (SARL),non,,non,,non,Sud Isère (Territoire d'industrie),,oui,2,PLACE DE L'ETOILE,38000,Grenoble,,,,,
32022964400325,320229644,,INDIGO PARK,,non,1,1 ou 2 salarié(e)s,2025.0,Entre 100 M€ et 500 M€,52.21Z,Services auxiliaires des transports terrestres,Services auxiliaires des transports terrestres,1998-01-01,,Actif,Société anonyme à conseil d'administration,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,48,AVENUE MARECHAL RANDON,38000,Grenoble,,,,,
32022964405266,320229644,,INDIGO PARK,,non,1,1 ou 2 salarié(e)s,2025.0,Entre 100 M€ et 500 M€,52.21Z,Services auxiliaires des transports terrestres,Services auxiliaires des transports terrestres,2019-04-01,,Actif,Société anonyme à conseil d'administration,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,60,RUE AMPERE INDIGO PARK VALLIER CATANE,38000,Grenoble,,,,,
32022964403030,320229644,,INDIGO PARK,,non,2,2 salariés,2025.0,Entre 100 M€ et 500 M€,52.21Z,Services auxiliaires des transports terrestres,Services auxiliaires des transports terrestres,2004-06-01,,Actif,Société anonyme à conseil d'administration,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,2,RUE DE L'OBIOU PARC DE STATIONNEMENT GRAND SABLON,38100,Grenoble,,,,,1 ou 2 salarié(e)s
32022964404517,320229644,,INDIGO PARK,,non,2,2 salariés,2025.0,Entre 100 M€ et 500 M€,52.21Z,Services auxiliaires des transports terrestres,Services auxiliaires des transports terrestres,2010-02-01,,Actif,Société anonyme à conseil d'administration,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,50,RUE AMPERE PARC DE STATIONNEMENT VALLIER CATANE,38000,Grenoble,,,,,1 ou 2 salarié(e)s
32022964405282,320229644,,INDIGO PARK,,non,7,6 à 9 salarié(e)s,2025.0,Entre 100 M€ et 500 M€,52.21Z,Services auxiliaires des transports terrestres,Services auxiliaires des transports terrestres,2019-05-01,,Actif,Société anonyme à conseil d'administration,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,95,RUE GENERAL MANGIN INDIGO PARK VOIRIE,38100,Grenoble,,,,,
40989912700164,409899127,,INEO RHONE ALPES AUVERGNE,,non,71-75,50 à 99 salarié(e)s,2025.0,Entre 100 M€ et 500 M€,43.21A,Travaux d'installation électrique dans tous locaux,Installation électrique,2006-04-28,,Actif,Société par actions simplifiée,non,GE,non,,non,Sud Isère (Territoire d'industrie),,oui,,RUE DES BOURELLES ZI,38420,Domène,,,,,
90770070200018,907700702,,INES RENOVATION,,oui,6,6 à 9 salarié(e)s,2025.0,Données indisponibles,43.99C,Travaux de maçonnerie générale et gros œuvre de bâtiment,Autres travaux de construction spécialisés n.c.a.,2021-11-08,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,11,AVENUE PAUL VERLAINE,38100,Grenoble,,,,,
80380364200013,803803642,,INESO EUROPE,,oui,6,6 à 9 salarié(e)s,2025.0,Données indisponibles,71.12B,"Ingénierie, études techniques",Activités d'ingénierie,2014-07-26,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,11,RUE DE L’ABBE VINCENT ZI LES VOUILLANDS,38600,Fontaine,,,,,
38536571300077,385365713,,INETUM,,non,131-140,100 à 199 salarié(e)s,2025.0,Entre 500 M€ et 1 Mrd€,62.02A,Conseil en systèmes et logiciels informatiques,Conseil informatique,1997-12-30,,Actif,Société par actions simplifiée,non,GE,non,,non,Sud Isère (Territoire d'industrie),,oui,37,CHEMIN DU VIEUX CHENE ZIRST 4102,38240,Meylan,,,,,
51954950500013,519549505,INFINESSANCE DECO,INFINESSANCE DECO,,oui,1,1 ou 2 salarié(e)s,2025.0,Entre 250 001 € et 500 000 €,47.53Z,"Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé","Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé",2010-02-01,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,11,RUE DE STRASBOURG,38000,Grenoble,,,,,
80491207900022,804912079,CABINET FRANCIS HUGON,INFINITY CONSEILS,,oui,9,6 à 9 salarié(e)s,2025.0,Données indisponibles,69.20Z,Activités comptables,Activités comptables,2019-05-01,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,12,RUE DES PIES,38360,Sassenage,,,,,
81793548900010,817935489,,INFINITY CONSTRUCTION,,oui,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,74.90A,Activité des économistes de la construction,"Autres activités spécialisées, scientifiques et techniques n.c.a.",2016-01-06,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,106,RUE DE LA LIBERTE,38180,Seyssins,,,,,
40807140500034,408071405,INFINITY CONSEILS,INFINITY EXPERTISE,,oui,3,3 à 5 salarié(e)s,2025.0,Données indisponibles,69.20Z,Activités comptables,Activités comptables,2014-01-25,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,8,CHEMIN DU PRE CARRE,38240,Meylan,,,,,
88509316100010,885093161,,INFLUENCE,,oui,3,3 à 5 salarié(e)s,2025.0,Entre 0 et 5 000 €,47.71Z,Commerce de détail d'habillement en magasin spécialisé,Commerce de détail d'habillement en magasin spécialisé,2020-07-06,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,17,GRANDE RUE 17-19,38000,Grenoble,,,,,
51010093600028,510100936,,INFO JEUNES 38,,oui,4,3 à 5 salarié(e)s,2025.0,Données indisponibles,94.99Z,Autres organisations fonctionnant par adhésion volontaire,Activités des organisations associatives n.c.a.,2018-01-24,,Actif,Association loi 1901 ou assimilé,non,PME,oui,,non,Sud Isère (Territoire d'industrie),,oui,1,RUE VICTOR LASTELLA,38000,Grenoble,,,,,
33149757800129,331497578,INFOLANGUES,INFOLANGUES SARL,,non,2,2 salariés,2025.0,Données indisponibles,85.59A,Formation continue d'adultes,Enseignements divers,2021-04-01,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,155,COURS BERRIAT 155-157-GRENOBLE CITY BUSINESS CENTRE,38000,Grenoble,,,,,1 ou 2 salarié(e)s
43778553800012,437785538,,INFOR 7,,oui,2,2 salariés,2025.0,Données indisponibles,69.20Z,Activités comptables,Activités comptables,2000-08-01,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,3,ALLEE DES CENTAUREES LD L'ECHIERE,38240,Meylan,,,,,1 ou 2 salarié(e)s
94072558300014,940725583,,INGAGE,,oui,1,1 ou 2 salarié(e)s,2025.0,Données indisponibles,26.51B,Fabrication d'instrumentation scientifique et technique,"Fabrication d'instruments et d'appareils de mesure, d'essai et de navigation",2025-02-10,,Actif,Société par actions simplifiée,non,,non,,non,Sud Isère (Territoire d'industrie),,oui,4,RUE DE BOSTON,38000,Grenoble,,,iVenture,,
90965162200013,909651622,COORDONERIE DE GUIBERT,INGCAL2.0,,oui,2,2 salariés,2025.0,Données indisponibles,95.23Z,Réparation de chaussures et d'articles en cuir,Réparation de chaussures et d'articles en cuir,2022-01-07,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,18,PLACE SAINTE CLAIRE,38000,Grenoble,,,,,1 ou 2 salarié(e)s
39315324200028,393153242,,INGENERGIE,,oui,4,3 à 5 salarié(e)s,2024.0,Entre 500 001 € et 1 M€,71.12B,"Ingénierie, études techniques",Activités d'ingénierie,2011-06-15,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,oui,Sud Isère (Territoire d'industrie),,oui,7,RUE DE LA POSTE,38170,Seyssinet-Pariset,,,,,
48962613500466,489626135,INGEROP CONSEIL ET INGENIERIE,INGEROP CONSEIL ET INGENIERIE (ICI),,non,37-39,20 à 49 salarié(e)s,2025.0,Entre 100 M€ et 500 M€,71.12B,"Ingénierie, études techniques",Activités d'ingénierie,2023-12-01,,Actif,Société par actions simplifiée,non,ETI,non,,non,Sud Isère (Territoire d'industrie),,oui,22,CHEMIN DU VIEUX CHENE,38240,Meylan,,,,,
53372607100012,533726071,INITIAL AUTO - INITIAL PARE BRISE,INITIAL AUTO,,oui,2,2 salariés,2025.0,Entre 0 et 5 000 €,45.20A,Entretien et réparation de véhicules automobiles légers,Entretien et réparation de véhicules automobiles,2011-06-01,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie) ; AFR,,oui,21T,RUE DENIS PAPIN,38800,Le Pont-de-Claix,,,,,1 ou 2 salarié(e)s
82307087500021,823070875,INTIO SHOP,INITIO,,oui,2,2 salariés,2025.0,Données indisponibles,47.91A,Vente à distance sur catalogue général,Vente à distance,2020-10-27,,Actif,Société par actions simplifiée,non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,32,RUE DE COMBOIRE ZAC DE COMBOIRE BAT D2,38130,Échirolles,,,,,1 ou 2 salarié(e)s
81294765300018,812947653,,INNOCHOC,,oui,2,2 salariés,2025.0,Entre 0 et 5 000 €,47.11B,Commerce d'alimentation générale,Commerce de détail en magasin non spécialisé à prédominance alimentaire,2015-07-31,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,10,RUE LAFAYETTE,38000,Grenoble,,,,,1 ou 2 salarié(e)s
81294765300059,812947653,,INNOCHOC,,non,2,2 salariés,2025.0,Entre 0 et 5 000 €,47.29Z,Autres commerces de détail alimentaires en magasin spécialisé,Autres commerces de détail alimentaires en magasin spécialisé,2024-10-04,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,9,AVENUE BENOIT FRACHON CENTRE COMMERCIAL ET DE LOISIRS NEYRP,38400,Saint-Martin-d'Hères,,,,,1 ou 2 salarié(e)s
81294765300042,812947653,,INNOCHOC,,non,3,3 à 5 salarié(e)s,2025.0,Entre 0 et 5 000 €,47.11B,Commerce d'alimentation générale,Commerce de détail en magasin non spécialisé à prédominance alimentaire,2022-09-26,,Actif,Société à responsabilité limitée (SARL),non,PME,non,,non,Sud Isère (Territoire d'industrie),,oui,55,GRAND PLACE CENTRE COMMERCIAL GRAND PLACE,38100,Grenoble,,,,,
